stn,date,sd_max,sd_max_time,sd_min,sd_min_time,sd_day_max,rn_day,swe,ta_avg,hm_avg,tw_avg,ws_avg,ta_sd_time,hm_sd_time,tw_sd_time,ws_sd_time
184.0,2024-01-22,0.8,2024-01-23 00:00:00,0.0,2024-01-22 17:00:00,0.8,0.7,0.7,2.0,67.5625,-0.6493403071934252,7.6875,0.8625,67.8375,-1.6786777394839687,7.5125
184.0,2024-01-23,3.3,2024-01-24 00:00:00,0.8,2024-01-23 13:00:00,2.5,5.7,2.9000000000000004,0.5875,71.1875,-1.7038598523663495,8.45,0.6,71.84166666666667,-1.649184904197693,9.275
184.0,2024-01-24,3.7,2024-01-24 01:00:00,3.3,2024-01-24 00:00:00,0.4000000000000003,2.0,1.0,2.9250000000000003,66.8375,0.1566630558933823,7.3875,0.5,78.25,-1.2993080608968386,7.4
184.0,2025-01-09,0.9,2025-01-09 22:00:00,0.0,2025-01-09 18:00:00,0.9,2.3,1.4,2.1875,63.7875,-0.7212454656371817,7.975,0.36,74.24,-1.7165971546877927,8.540000000000001
184.0,2025-02-03,0.7,2025-02-03 23:00:00,0.0,2025-02-03 22:00:00,0.7,1.5,1.2,4.5625,58.5,1.0441164731150645,7.3125,2.3,70.5,-0.1642559584430362,7.45
184.0,2025-02-04,2.3,2025-02-04 12:00:00,0.5,2025-02-04 00:00:00,1.7999999999999998,2.3,2.2,1.3375,63.962500000000006,-1.4912318824334296,7.375,0.9230769230769232,70.53846153846153,-1.431067914239096,8.19230769230769
184.0,2025-02-05,0.8,2025-02-05 01:00:00,0.5,2025-02-05 00:00:00,0.3,1.2000000000000002,0.0,2.5625,57.337500000000006,-0.7974069131776367,7.7125,1.85,57.85,-1.422909357147094,7.45
184.0,2025-02-06,0.8,2025-02-06 03:00:00,0.0,2025-02-06 01:00:00,0.8,0.4,0.2,3.0625,52.5,-0.7021329747467213,4.5625,1.2,68.23333333333333,-1.334483368591724,5.933333333333334
184.0,2025-02-07,0.2,2025-02-07 21:00:00,0.0,2025-02-07 20:00:00,0.2,2.2,0.3999999999999999,1.95,64.825,-0.8937704416849034,7.975,-1.0,76.9,-2.832709104826592,8.7
184.0,2025-02-08,2.8,2025-02-08 08:00:00,0.0,2025-02-08 00:00:00,2.8,3.0,3.0,0.9125,63.6,-1.9185886694975751,5.275,-0.2555555555555555,73.9,-2.3211972797758085,7.655555555555556
184.0,2025-02-09,0.5,2025-02-09 09:00:00,0.4,2025-02-09 08:00:00,0.0999999999999999,2.0,0.0,2.75,64.42500000000001,-0.1836567689313869,3.425,2.55,63.6,-0.4143282602443405,3.8
185.0,2021-01-08,3.7,2021-01-08 22:00:00,0.0,2021-01-08 14:00:00,3.7,0.0,0.0,-0.8875,86.25,-2.0406065774103728,18.200000000000003,-0.9333333333333332,96.5111111111111,-1.3405882284969493,18.855555555555554
185.0,2021-01-09,5.8,2021-01-09 10:00:00,2.7,2021-01-09 04:00:00,3.1,5.0,0.0,0.975,82.2125,-0.5508342663046997,16.775,-0.0714285714285714,89.88571428571427,-0.988128165453794,16.9
185.0,2021-01-10,2.3,2021-01-10 03:00:00,2.1,2021-01-10 01:00:00,0.1999999999999997,1.5,0.0,3.8125,71.92500000000001,1.3673024446772992,10.6875,1.5333333333333334,79.23333333333333,-0.2493448541948257,8.633333333333333
185.0,2021-02-17,1.1,2021-02-17 22:00:00,0.0,2021-02-17 20:00:00,1.1,0.0,0.0,1.125,75.7125,-0.8975485868480486,20.85,-1.1,95.53333333333336,-1.5834203321279228,21.23333333333333
185.0,2021-02-18,0.7,2021-02-18 02:00:00,0.2,2021-02-18 01:00:00,0.4999999999999999,0.0,0.0,2.0875,79.05,0.2613156430093879,18.3875,0.0,82.95,-1.4493846238739827,21.6
185.0,2021-12-17,0.5,2021-12-17 20:00:00,0.0,2021-12-17 19:00:00,0.5,0.1,0.0,5.85,69.79999999999998,3.101392901815103,20.325,3.25,81.2,1.5624228735678531,19.95
185.0,2021-12-18,0.9,2021-12-18 07:00:00,0.0,2021-12-18 06:00:00,0.9,0.6000000000000001,0.0,4.487500000000001,70.175,1.8300875844169613,10.1375,3.2,75.55,1.0568606187666223,9.95
185.0,2021-12-26,1.0,2021-12-26 05:00:00,0.0,2021-12-26 01:00:00,1.0,0.9,0.0,1.7,74.475,-0.4308854116531071,14.9125,1.38,72.53999999999999,-0.8822928331005547,16.599999999999998
185.0,2021-12-27,1.1,2021-12-27 04:00:00,0.9,2021-12-27 01:00:00,0.2,0.1,0.0,4.574999999999999,73.575,2.1903500757630927,9.6,1.7000000000000002,77.15,-0.2408513116625517,9.525
185.0,2022-02-05,1.1,2022-02-05 05:00:00,0.0,2022-02-05 01:00:00,1.1,0.1,0.1,2.8875,67.67500000000001,0.178687742478064,15.9875,2.78,77.70000000000002,0.832517152339036,16.84
185.0,2022-02-20,0.7,2022-02-20 06:00:00,0.0,2022-02-20 05:00:00,0.7,0.0,0.0,1.7000000000000002,65.57499999999999,-1.0646497458233273,14.9875,1.1,73.44999999999999,-1.0836544891333664,16.7
185.0,2022-12-18,1.2,2022-12-18 06:00:00,0.0,2022-12-18 03:00:00,1.2,2.3,0.3,2.7125,71.58749999999999,0.2985494471444507,19.55,1.45,71.925,-0.8483094387747392,21.45
185.0,2022-12-23,1.4,2022-12-23 02:00:00,0.0,2022-12-23 01:00:00,1.4,3.0,0.0,1.9875000000000005,76.9,0.0084679968111773,21.1625,0.9,83.05000000000001,-0.5754064926616507,23.9
185.0,2022-12-24,1.3,2022-12-24 02:00:00,0.6,2022-12-24 00:00:00,0.7000000000000001,1.9,0.3,4.275,74.91250000000001,2.02191765395541,14.6125,2.3000000000000003,81.13333333333333,0.636999998141421,20.13333333333333
185.0,2023-01-24,1.5,2023-01-24 19:00:00,0.0,2023-01-24 17:00:00,1.5,1.1,0.4,-1.5125000000000002,73.51249999999999,-3.523383008424146,18.825,-3.2,85.76666666666667,-4.327014373104965,19.03333333333333
185.0,2023-01-25,3.3,2023-01-25 09:00:00,0.0,2023-01-25 04:00:00,3.3,3.6000000000000005,3.4,-1.5125000000000002,75.95,-3.389035121806112,3.8125,-3.65,92.7,-4.328483254748337,6.4
185.0,2023-12-17,1.0,2023-12-17 17:00:00,0.0,2023-12-17 15:00:00,1.0,6.2,3.4,2.9375,73.85,0.6886226380484303,11.8875,2.6666666666666665,87.39999999999999,1.4871502536863834,9.566666666666666
185.0,2023-12-21,1.0,2023-12-22 00:00:00,0.0,2023-12-21 01:00:00,1.0,8.0,7.8,0.7125,87.5125,-0.4139587235476019,18.2125,0.7458333333333332,87.25833333333333,-0.3995949287099953,16.775
185.0,2023-12-22,1.7,2023-12-22 01:00:00,1.0,2023-12-22 00:00:00,0.7,7.4,1.0,2.2875,77.48750000000001,0.3547736189930444,12.7875,0.3,92.4,-0.4409848575972481,13.7
185.0,2023-12-23,0.7,2023-12-23 04:00:00,0.4,2023-12-23 03:00:00,0.2999999999999999,0.8,0.0,3.5125,75.15,1.3150785614556926,4.4625,2.45,81.5,0.7981879257849056,5.4
185.0,2024-01-22,1.0,2024-01-22 22:00:00,0.0,2024-01-22 18:00:00,1.0,0.5,0.4,1.8,71.4,-0.5655004075103276,18.2125,0.4599999999999999,75.72,-1.5120148883265894,18.68
185.0,2024-01-23,1.0,2024-01-23 04:00:00,0.4,2024-01-23 01:00:00,0.6,1.8,0.5,0.7875,73.23750000000001,-1.387489914551742,21.05,0.2749999999999999,78.6,-1.4763571685395622,18.075000000000003
185.0,2024-01-24,0.6,2024-01-24 01:00:00,0.3,2024-01-24 00:00:00,0.3,0.4,0.0,3.3125,70.88749999999999,0.8052192244252478,17.2,1.65,65.35,-1.123993382390068,21.25
185.0,2025-02-04,0.9,2025-02-04 11:00:00,0.0,2025-02-04 06:00:00,0.9,3.4000000000000004,1.1,1.2125,73.5125,-0.9658999991767336,17.5375,0.2333333333333332,82.51666666666667,-1.2501988500433556,18.65
185.0,2025-02-06,0.5,2025-02-06 09:00:00,0.0,2025-02-06 08:00:00,0.5,1.4,0.9000000000000001,3.025,65.25,0.1245977247757631,10.8625,0.75,91.4,-0.0749968875843727,8.3
188.0,2020-02-17,3.2,2020-02-18 00:00:00,0.0,2020-02-17 15:00:00,3.2,10.8,5.599999999999999,0.9625,72.86250000000001,-1.2516267844082458,4.9375,0.45,76.02,-1.507874273910262,4.74
188.0,2020-12-30,4.9,2020-12-30 19:00:00,0.0,2020-12-30 12:00:00,4.9,8.1,4.7,-0.0375,72.05000000000001,-2.237711343104256,5.4375,-0.9000000000000001,79.3625,-2.568547139180593,5.8625
188.0,2020-12-31,4.0,2020-12-31 06:00:00,3.3,2020-12-31 05:00:00,0.7000000000000002,4.6000000000000005,0.7,1.275,68.05000000000001,-1.2697945759993012,2.4375,-0.25,66.65,-2.775783248335228,1.85
188.0,2021-01-06,0.2,2021-01-06 09:00:00,0.0,2021-01-06 08:00:00,0.2,2.6,0.2,1.75,70.75,-0.6429978708756366,2.0875,0.25,86.95,-0.912604214930132,0.6
188.0,2021-01-07,16.6,2021-01-08 00:00:00,0.0,2021-01-07 08:00:00,16.6,15.8,14.1,-2.8,77.075,-4.527495454396432,2.6750000000000003,-3.547058823529412,83.21764705882353,-4.866053401841016,2.1352941176470592
188.0,2021-01-08,19.9,2021-01-08 10:00:00,14.9,2021-01-08 08:00:00,4.999999999999998,10.7,3.4000000000000004,-2.3625,76.8375,-4.111461402003517,2.7,-3.4666666666666663,80.73333333333333,-4.898469865583643,2.433333333333333
188.0,2021-01-09,19.1,2021-01-09 01:00:00,18.3,2021-01-09 00:00:00,0.8000000000000007,5.4,0.5999999999999999,-0.7374999999999999,74.1375,-2.7651281496572806,2.5125,-2.85,85.25,-4.0582179210866745,1.65
188.0,2021-01-17,1.6,2021-01-17 10:00:00,0.0,2021-01-17 07:00:00,1.6,3.8,2.1,0.6875,74.5625,-1.387349099124906,2.1375,0.4,86.0,-0.837602100692834,1.95
188.0,2021-02-17,2.8,2021-02-18 00:00:00,0.0,2021-02-17 16:00:00,2.8,3.3999999999999995,2.5,0.4499999999999999,51.9,-2.987696757956748,4.949999999999999,-1.177777777777778,61.5,-3.886520835643059,4.644444444444445
188.0,2021-02-18,5.7,2021-02-18 04:00:00,2.8,2021-02-18 00:00:00,2.9000000000000004,3.9,2.6,1.125,60.66250000000001,-1.92157504731388,4.6625000000000005,-1.5,69.96000000000001,-3.7188216648748016,4.34
188.0,2021-12-26,4.7,2021-12-26 22:00:00,0.0,2021-12-26 17:00:00,4.7,4.9,4.1000000000000005,-0.3874999999999999,74.6875,-2.3580177129551085,3.5249999999999995,-0.4833333333333334,92.61666666666667,-1.199680709833212,2.333333333333333
188.0,2022-02-05,1.3,2022-02-05 10:00:00,0.0,2022-02-05 05:00:00,1.3,3.5,1.7,1.1875,76.2625,-0.7893918315216235,2.8625000000000003,0.8666666666666667,80.73333333333333,-0.7614920630623342,2.5500000000000003
188.0,2023-01-27,1.7,2023-01-27 20:00:00,0.0,2023-01-27 17:00:00,1.7,2.2,1.5,1.3125,74.0,-0.8045927001006936,3.9625,-0.375,83.64999999999999,-1.7417116487020334,2.975
188.0,2023-12-16,0.2,2023-12-16 22:00:00,0.0,2023-12-16 21:00:00,0.2,3.8,1.0,4.775,75.85000000000001,2.6002296300827723,5.112500000000001,2.15,72.30000000000001,-0.1786512540483546,4.8
188.0,2023-12-17,2.9,2023-12-17 12:00:00,0.0,2023-12-17 06:00:00,2.9,7.7,5.5,0.8250000000000001,83.35000000000001,-0.6152285949759625,2.6625,0.4714285714285714,91.67142857142858,-0.3276033311708192,1.8000000000000005
188.0,2023-12-20,0.4,2023-12-20 23:00:00,0.0,2023-12-20 21:00:00,0.4,1.1,0.8,3.85,64.1,0.7797176286135072,3.2875,0.7999999999999999,81.06666666666666,-0.8184070410533706,1.5
188.0,2023-12-21,17.6,2023-12-22 00:00:00,0.4,2023-12-21 00:00:00,17.200000000000003,17.0,16.999999999999996,-0.5375000000000001,87.8625,-1.6029661262679826,2.1875,-0.5680000000000001,89.07600000000001,-1.5490450684922754,2.176
188.0,2023-12-22,22.5,2023-12-22 09:00:00,17.6,2023-12-22 00:00:00,4.899999999999999,6.7,6.7,0.1375,79.5,-1.5626202780802192,2.7,-0.97,91.05,-1.792285652319114,2.43
188.0,2024-01-23,8.0,2024-01-23 20:00:00,0.0,2024-01-23 00:00:00,8.0,7.0,6.5,-0.6875,79.3375,-2.3582756599525903,4.575,-0.6380952380952382,77.25714285714287,-2.449492787897181,4.257142857142858
188.0,2024-01-24,8.9,2024-01-24 04:00:00,7.5,2024-01-24 01:00:00,1.4000000000000004,2.7,1.7999999999999998,1.9125,70.25,-0.5478771238627261,3.775,-0.4,86.125,-1.6021073565375434,4.325
188.0,2025-01-09,5.1,2025-01-09 22:00:00,0.0,2025-01-09 15:00:00,5.1,3.6,3.1,0.8625,73.8125,-1.2653825776376375,3.0625,-0.375,76.8625,-2.2058549794271283,4.0875
188.0,2025-02-03,0.5,2025-02-04 00:00:00,0.0,2025-02-03 23:00:00,0.5,0.7,0.4,3.825,64.75,0.8143507265713812,4.074999999999999,0.7999999999999999,80.65,-0.8523743217550784,3.35
188.0,2025-02-04,4.1,2025-02-04 09:00:00,0.5,2025-02-04 00:00:00,3.6,3.9,3.5000000000000004,-0.0124999999999999,74.48750000000001,-2.0440638227454486,3.4125,-0.43,82.72,-1.878657997451024,3.2700000000000005
188.0,2025-02-05,2.9,2025-02-05 07:00:00,1.7,2025-02-05 02:00:00,1.2,3.0,0.5,1.0375,71.5,-1.2525859625464797,4.475,-0.0833333333333333,74.81666666666668,-2.0808722503008314,3.1333333333333333
188.0,2025-02-06,6.0,2025-02-06 11:00:00,0.9,2025-02-06 01:00:00,5.1,4.0,3.5,1.0499999999999998,76.66250000000001,-0.8933861242221055,2.2,-0.4454545454545455,86.91818181818181,-1.5804562617949842,1.818181818181818
189.0,2020-12-30,2.5,2020-12-31 00:00:00,0.0,2020-12-30 18:00:00,2.5,3.9,2.8,0.7375,70.375,-1.6218854986863958,2.275,-0.8428571428571429,77.9,-2.600730631849167,1.657142857142857
189.0,2020-12-31,2.6,2020-12-31 04:00:00,2.5,2020-12-31 03:00:00,0.1,1.1,0.1,1.8000000000000005,75.725,-0.2545722747136041,1.4,-0.15,77.9,-1.944816696226408,1.15
189.0,2021-01-07,0.7,2021-01-07 21:00:00,0.0,2021-01-07 17:00:00,0.7,1.3,0.3,-1.9125,76.2,-3.72190523256824,1.95,-2.72,80.28,-4.253984517569672,0.92
189.0,2021-01-08,2.2,2021-01-08 23:00:00,0.3,2021-01-08 16:00:00,1.9,3.0,1.6,-1.725,76.8375,-3.5056838138555686,2.1125,-1.7,81.6125,-3.1729350703841845,1.725
189.0,2021-01-09,4.0,2021-01-09 10:00:00,1.8,2021-01-09 07:00:00,2.2,2.6,1.2,0.0124999999999999,74.6875,-1.9823284008434383,1.3,-0.725,82.225,-2.183004200202049,1.625
189.0,2021-01-10,2.1,2021-01-10 06:00:00,2.0,2021-01-10 05:00:00,0.1,0.0,0.0,2.35,69.5,-0.1956815719156071,1.15,-0.35,71.15,-2.598716174331881,0.5
189.0,2021-02-17,0.9,2021-02-18 00:00:00,0.0,2021-02-17 19:00:00,0.9,1.2000000000000002,1.0,0.7,64.175,-2.0807353031175406,2.8375,-1.5,74.33333333333333,-3.4592453258702327,2.716666666666667
189.0,2021-02-18,1.7,2021-02-18 07:00:00,0.9,2021-02-18 00:00:00,0.7999999999999999,0.7,0.6000000000000001,2.0375,69.475,-0.4984852120492001,2.8375000000000004,-1.1625,78.3625,-2.88450273535873,2.5
189.0,2021-12-17,0.4,2021-12-17 20:00:00,0.0,2021-12-17 18:00:00,0.4,1.4,0.2999999999999999,5.5375,65.82499999999999,2.4903660407088286,2.5875,2.533333333333333,75.66666666666667,0.4468343685932305,1.8333333333333333
189.0,2021-12-26,1.0,2021-12-27 00:00:00,0.0,2021-12-26 18:00:00,1.0,1.0,0.6,0.6000000000000001,79.825,-1.0904216780240268,1.1875,1.1142857142857143,76.85714285714286,-0.8100910009113853,1.1
189.0,2022-12-17,3.4,2022-12-18 00:00:00,0.0,2022-12-17 17:00:00,3.4,4.3,3.9,3.6375,69.63749999999999,0.9958597777797372,1.9,0.5375000000000001,82.1,-0.9855103771021376,2.1750000000000003
189.0,2022-12-18,7.9,2022-12-18 09:00:00,3.3,2022-12-18 01:00:00,4.6000000000000005,7.5,6.1000000000000005,0.6625000000000001,73.2125,-1.5038859018818398,2.275,-0.6444444444444445,75.8111111111111,-2.5573921804345243,1.877777777777777
189.0,2022-12-22,2.4,2022-12-23 00:00:00,0.0,2022-12-22 17:00:00,2.4,2.6,2.6,2.8625,68.86250000000001,0.2223504852220027,1.6625,0.5375,74.425,-1.5397970892486197,2.225
189.0,2022-12-23,4.1,2022-12-23 11:00:00,2.4,2022-12-23 00:00:00,1.6999999999999995,3.9,2.6,0.7875,70.88749999999999,-1.551044942042436,2.5,0.1083333333333333,71.125,-2.1627654154495475,2.2583333333333333
189.0,2022-12-24,2.9,2022-12-24 04:00:00,2.1,2022-12-24 00:00:00,0.7999999999999998,0.6,0.6,3.625,69.85,1.0065925831804945,1.9625,1.1800000000000002,77.03999999999999,-0.7493032594040213,2.4400000000000004
189.0,2023-01-24,3.5,2023-01-24 21:00:00,0.0,2023-01-24 15:00:00,3.5,3.9,2.9,-2.1,67.6875,-4.438036783837414,2.225,-3.4714285714285715,72.74285714285713,-5.401378588758257,1.9285714285714288
189.0,2023-01-27,0.4,2023-01-28 00:00:00,0.0,2023-01-27 18:00:00,0.4,1.4,0.0,2.3,70.0,-0.2112942515966905,1.5750000000000002,0.5428571428571428,73.65714285714286,-1.58547700554988,1.3428571428571427
189.0,2023-01-28,0.5,2023-01-28 01:00:00,0.4,2023-01-28 00:00:00,0.0999999999999999,0.0,0.0,2.2,63.1,-0.7923611191613805,1.475,-0.3,81.5,-1.845132891629484,0.9
189.0,2023-12-17,0.5,2023-12-17 05:00:00,0.0,2023-12-17 01:00:00,0.5,0.6000000000000001,0.6,2.8375000000000004,59.05,-0.4705544638610177,2.075,1.5,70.66,-0.8985489843160783,1.6200000000000003
189.0,2023-12-21,1.8,2023-12-21 10:00:00,0.0,2023-12-21 06:00:00,1.8,4.1,1.9,0.175,77.375,-1.6822210933366668,1.1375,-0.16,80.17999999999999,-1.8057400710140747,1.4
189.0,2023-12-22,4.2,2023-12-22 10:00:00,1.6,2023-12-22 00:00:00,2.6,2.9000000000000004,2.1,0.6499999999999999,76.5625,-1.2900064156964492,0.975,-0.5363636363636365,83.94545454545455,-1.896475924768211,0.8545454545454546
189.0,2024-01-23,1.3,2024-01-23 22:00:00,0.0,2024-01-23 19:00:00,1.3,2.0,0.9,0.1249999999999999,63.5375,-2.6393107422501503,2.45,-0.3999999999999999,64.125,-3.072499351251554,2.45
189.0,2024-01-24,1.6,2024-01-24 02:00:00,1.3,2024-01-24 00:00:00,0.3,0.4,0.4000000000000001,3.3375000000000004,61.3125,0.1282197284952294,2.3375,-0.0666666666666667,70.2,-2.3818495931114843,2.3666666666666667
189.0,2025-01-09,0.7,2025-01-09 22:00:00,0.0,2025-01-09 18:00:00,0.7,0.6000000000000001,0.2,1.925,59.7625,-1.2390316910868244,2.625,0.06,63.60000000000001,-2.682897763924996,2.56
189.0,2025-02-04,1.1,2025-02-04 10:00:00,0.0,2025-02-04 06:00:00,1.1,0.8,0.6000000000000001,1.2125,58.2,-1.976108050407728,2.6125000000000003,0.1599999999999999,67.44000000000001,-2.343447133429261,2.14
189.0,2025-02-05,1.4,2025-02-05 23:00:00,0.0,2025-02-05 17:00:00,1.4,4.1,3.7,2.225,61.5,-0.8675682539816523,2.625,1.614285714285714,72.65714285714286,-0.649214818091658,2.0571428571428574
189.0,2025-02-07,2.8,2025-02-08 00:00:00,0.0,2025-02-07 19:00:00,2.8,3.3,1.8,1.7375,63.6875,-1.1497078734539177,2.1499999999999995,-1.75,74.61666666666666,-3.674874727566374,1.3833333333333335
189.0,2025-02-08,5.8,2025-02-08 06:00:00,2.8,2025-02-08 00:00:00,3.0,2.5,2.2,0.3999999999999999,67.475,-2.1479857331123857,1.7125,-1.5857142857142856,77.65714285714284,-3.3320051732113063,1.342857142857143
192.0,2021-01-18,0.3,2021-01-18 10:00:00,0.0,2021-01-18 09:00:00,0.3,0.2,0.0,-0.7874999999999999,60.06249999999999,-3.72096201947999,2.275,-4.1,82.05,-5.477780191902905,0.35
192.0,2025-01-08,0.5,2025-01-08 09:00:00,0.0,2025-01-08 06:00:00,0.5,0.1,0.1,0.8999999999999999,64.2,-2.012753001418534,1.3125,-3.55,87.875,-4.566475612191736,0.0
192.0,2025-02-12,3.9,2025-02-12 06:00:00,0.0,2025-02-12 03:00:00,3.9,14.3,4.6,0.8875,82.77499999999999,-0.4922171350092266,0.4,-1.075,82.55,-2.49750403882355,0.125
201.0,2020-02-04,0.3,2020-02-04 17:00:00,0.0,2020-02-04 16:00:00,0.3,2.0,2.0,-2.8625,67.47500000000001,-5.007419607334462,1.9125,1.25,88.85,0.2138085816717923,3.7
201.0,2020-02-16,3.7,2020-02-16 06:00:00,0.0,2020-02-16 01:00:00,3.7,13.0,10.5,-1.8375,79.725,-3.389706311734584,4.025,0.6333333333333333,93.66666666666664,-0.0102720688278962,3.783333333333333
201.0,2020-12-13,2.7,2020-12-13 09:00:00,0.0,2020-12-13 06:00:00,2.7,3.9,2.2,-1.275,70.025,-3.3594416234268207,2.2375,0.175,92.525,-0.5377210704360087,1.2000000000000002
201.0,2020-12-17,0.5,2020-12-17 09:00:00,0.4,2020-12-17 08:00:00,0.0999999999999999,0.1,0.0,-5.3625,65.35000000000001,-7.506365237878478,0.875,-10.35,69.0,-12.025602478524783,0.7
201.0,2020-12-18,0.4,2020-12-18 01:00:00,0.0,2020-12-18 00:00:00,0.4,1.1,0.8,-2.0125,60.1875,-4.524520464987157,1.6375000000000002,-1.1,88.6,-2.111749135963171,1.05
201.0,2021-01-06,1.6,2021-01-06 20:00:00,0.0,2021-01-06 18:00:00,1.6,1.0,0.9,-8.2125,61.1375,-10.298477701692583,1.8375,-4.5,80.66666666666667,-5.9172468782672505,2.2
201.0,2021-01-12,1.7,2021-01-12 15:00:00,0.0,2021-01-12 13:00:00,1.7,0.7,0.7,-4.6875,85.3125,-5.8291598176563175,1.4875,-0.6666666666666666,88.5,-1.679273546726988,1.5666666666666669
201.0,2021-01-29,0.6,2021-01-29 02:00:00,0.5,2021-01-29 01:00:00,0.0999999999999999,0.0,0.0,-8.7875,43.4375,-11.031469463779782,2.175,-10.2,43.5,-12.26921341844883,3.85
201.0,2021-01-30,0.4,2021-01-30 04:00:00,0.3,2021-01-30 03:00:00,0.1,0.0,0.0,-1.7750000000000004,65.525,-4.273830609139731,1.275,-5.9,62.8,-8.147574446725883,1.4
201.0,2021-02-03,5.8,2021-02-03 22:00:00,0.0,2021-02-03 17:00:00,5.8,8.4,6.9,-3.6,78.6375,-5.113919910239071,1.6625,0.3333333333333333,92.1,-0.4224518767030765,1.9
201.0,2021-03-01,2.5,2021-03-02 00:00:00,0.0,2021-03-01 17:00:00,2.5,55.6,4.4,3.3625000000000003,91.75,2.5339700212368648,4.5125,0.3375,94.775,-0.2126203807699708,5.174999999999999
201.0,2021-12-18,4.5,2021-12-18 15:00:00,0.0,2021-12-18 14:00:00,4.5,3.2,1.9,-4.9625,68.48750000000001,-6.774524519157103,1.775,-4.05,90.15,-4.895773831932223,2.05
201.0,2022-01-02,0.6,2022-01-02 05:00:00,0.0,2022-01-02 04:00:00,0.6,1.5000000000000002,1.3,-2.4125,67.80000000000001,-4.628243735799729,1.3375,-0.95,85.2,-2.20129258495541,1.65
201.0,2022-01-10,0.6,2022-01-10 23:00:00,0.0,2022-01-10 22:00:00,0.6,1.6,0.4000000000000001,-1.6125,77.15,-3.434469653571242,1.175,-0.3,95.95,-0.7498607087348415,2.5
201.0,2022-01-17,0.6,2022-01-17 18:00:00,0.0,2022-01-17 16:00:00,0.6,0.2,0.2,-6.6875,63.25,-8.858579082686724,1.4874999999999998,-2.8666666666666667,71.89999999999999,-4.747311509762188,2.833333333333333
201.0,2022-01-19,0.8,2022-01-19 11:00:00,0.0,2022-01-19 10:00:00,0.8,0.4,0.2,-5.4625,70.5,-7.353383151180681,2.0250000000000004,-3.9,81.1,-5.331278536249423,0.95
201.0,2022-01-31,5.3,2022-02-01 00:00:00,0.0,2022-01-31 20:00:00,5.3,5.3,5.3,-1.65,66.5625,-4.035231583901239,1.6749999999999998,0.48,90.2,-0.4023569867688507,1.8
201.0,2022-02-01,7.5,2022-02-01 06:00:00,5.3,2022-02-01 02:00:00,2.2,1.0,1.0,-2.0,85.375,-3.2239328612848843,2.0875,-1.8,90.96,-2.620826276581247,1.42
201.0,2022-02-03,2.0,2022-02-03 05:00:00,1.8,2022-02-03 04:00:00,0.1999999999999999,0.0,0.0,-4.7875000000000005,59.5625,-7.303847932828375,1.5625,-8.7,84.25,-9.80695123360606,1.15
201.0,2022-02-21,0.2,2022-02-21 12:00:00,0.0,2022-02-21 11:00:00,0.2,0.4,0.4,-3.25,61.5875,-5.786867980029484,2.775,0.55,79.3,-1.15894073575995,2.75
201.0,2022-03-19,3.5,2022-03-19 11:00:00,0.0,2022-03-19 05:00:00,3.5,15.6,10.2,2.6500000000000004,93.2125,1.9420291147148048,2.05,0.7714285714285715,99.9,0.6425258155571185,2.3714285714285714
201.0,2022-12-03,1.0,2022-12-03 07:00:00,0.0,2022-12-03 01:00:00,1.0,2.2,2.0,1.0750000000000002,83.4625,-0.3430610720588204,1.45,-0.5000000000000001,83.38571428571429,-1.851013249166628,1.042857142857143
201.0,2022-12-06,0.3,2022-12-06 06:00:00,0.0,2022-12-06 04:00:00,0.3,0.1,0.1,-0.1124999999999998,75.26249999999999,-2.1480879113432008,1.375,-3.1666666666666665,86.3,-4.284563959360153,0.4000000000000001
201.0,2022-12-13,0.8,2022-12-13 16:00:00,0.0,2022-12-13 15:00:00,0.8,0.6,0.6,-1.125,72.275,-3.145061258674197,2.325,-0.0999999999999999,92.6,-0.8109404901498317,2.25
201.0,2022-12-15,2.4,2022-12-15 14:00:00,0.0,2022-12-15 08:00:00,2.4,1.5,1.4999999999999998,-5.15,80.1,-6.496372307060955,1.45,-3.8,88.17142857142856,-4.711333006034059,1.5142857142857142
201.0,2022-12-17,1.6,2022-12-17 07:00:00,1.1,2022-12-17 02:00:00,0.5,0.1,0.1,-8.287500000000001,58.4875,-10.412642667784027,1.4375,-9.966666666666669,72.25,-11.529918540420924,0.8500000000000001
201.0,2022-12-18,1.5,2022-12-18 09:00:00,1.2,2022-12-18 02:00:00,0.3,0.0,0.0,-10.2375,50.5,-12.227943266661354,1.325,-12.0875,46.8625,-13.848132856679866,1.1625
201.0,2022-12-19,1.7,2022-12-19 09:00:00,1.5,2022-12-19 04:00:00,0.1999999999999999,0.0,0.0,-8.950000000000001,63.425,-10.955280444143938,0.7125,-13.33333333333333,77.53333333333335,-14.553426506534594,0.7833333333333333
201.0,2022-12-20,1.2,2022-12-20 07:00:00,1.0,2022-12-20 00:00:00,0.1999999999999999,0.0,0.0,-4.2125,56.9875,-6.901565868467401,1.3875000000000002,-10.6,66.33749999999999,-12.324758976566546,1.2875
201.0,2022-12-21,8.5,2022-12-21 09:00:00,0.3,2022-12-21 04:00:00,8.2,5.7,5.7,-0.375,84.86250000000001,-1.565108265329643,1.6124999999999998,-1.0166666666666666,93.08333333333331,-1.6531995363482004,1.0333333333333334
201.0,2022-12-24,4.0,2022-12-24 09:00:00,3.7,2022-12-24 04:00:00,0.2999999999999998,0.0,0.0,-10.5,62.71249999999999,-12.285209215440814,1.2999999999999998,-13.216666666666669,60.98333333333333,-14.821107306521434,1.5166666666666666
